1,case1,START,N,high,0.000000
1,case1,high,wait,high,0.100000
1,case1,high,wait,high,0.199000
1,case1,high,wait,high,0.297010
1,case1,high,wait,high,0.394040
1,case1,high,search,high,1.235464
1,case1,high,search,high,2.423109
1,case1,high,search,high,3.598878
1,case1,high,search,low,3.598878
1,case1,low,recharge,GOAL,0.000000
2,case1,START,N,high,0.000000
2,case1,high,search,low,3.598878
2,case1,low,recharge,GOAL,0.000000
3,case3,START,N,high,0.000000
3,case3,high,wait,high,-0.100000
3,case3,high,search,high,1.000000
3,case3,high,search,high,1.990000
3,case3,high,search,high,2.970100
3,case3,high,search,high,3.940399
3,case3,high,search,high,4.900995
3,case3,high,wait,high,0.251090
3,case3,high,search,high,5.851985
3,case3,high,search,high,6.793465
3,case3,high,wait,high,0.494241
3,case3,high,wait,high,0.725235
3,case3,high,wait,high,0.944679
3,case3,high,wait,high,1.153151
3,case3,high,search,high,7.259498
3,case3,high,search,high,7.723200
3,case3,high,search,high,8.184584
3,case3,high,search,low,7.975355
3,case3,low,recharge,low,-0.100000
3,case3,low,wait,low,-0.100000
3,case3,low,recharge,GOAL,0.610000
4,case2,START,N,high,0.000000
4,case2,high,wait,high,-0.100000
4,case2,high,wait,high,-0.190000
4,case2,high,search,high,1.000000
4,case2,high,wait,high,-0.181000
4,case2,high,search,high,1.990000
4,case2,high,search,high,2.970100
4,case2,high,search,high,3.940399
4,case2,high,wait,high,0.091736
4,case2,high,wait,high,0.337198
4,case2,high,wait,high,0.447656
4,case2,high,wait,high,0.552591
4,case2,high,search,high,4.420697
4,case2,high,wait,high,0.673893
4,case2,high,wait,high,0.789130
4,case2,high,search,low,4.420697
4,case2,low,recharge,GOAL,0.700000
5,case2,START,N,high,0.000000
5,case2,high,wait,high,0.898605
5,case2,high,search,high,4.898594
5,case2,high,wait,high,1.024111
5,case2,high,search,high,5.374101
5,case2,high,wait,high,1.164740
5,case2,high,search,high,5.689520
5,case2,high,search,high,6.003888
5,case2,high,search,high,6.317209
5,case2,high,search,high,6.629485
5,case2,high,wait,high,1.291467
5,case2,high,search,low,6.629485
5,case2,low,recharge,GOAL,1.330000
6,case3,START,N,high,0.000000
6,case3,high,search,high,8.435478
6,case3,high,wait,high,1.425090
6,case3,high,search,high,8.740693
6,case3,high,wait,high,1.606475
6,case3,high,search,high,9.044891
6,case3,high,search,low,9.044891
6,case3,low,search,low,0.254900
6,case3,low,wait,low,-0.135100
6,case3,low,wait,low,-0.166690
6,case3,low,wait,low,-0.195121
6,case3,low,search,low,0.484310
6,case3,low,recharge,GOAL,1.249000
7,case3,START,N,high,0.000000
7,case3,high,search,high,9.348075
7,case3,high,wait,high,1.800034
7,case3,high,search,low,9.348075
7,case3,low,search,low,0.616300
7,case3,low,search,low,0.741690
7,case3,low,wait,low,-0.179160
7,case3,low,search,low,0.860810
7,case3,low,wait,low,-0.163997
7,case3,low,search,low,0.973975
7,case3,low,recharge,GOAL,1.536550
8,case3,START,N,high,0.000000
8,case3,high,search,high,9.650248
8,case3,high,search,high,9.951414
8,case3,high,search,low,9.951414
8,case3,low,recharge,GOAL,1.809723
9,case1,START,N,high,0.000000
9,case1,high,search,high,4.762889
9,case1,high,search,high,5.915260
9,case1,high,search,high,6.485684
9,case1,high,search,high,7.053255
9,case1,high,wait,high,0.741734
9,case1,high,wait,high,1.072044
9,case1,high,search,high,7.617989
9,case1,high,search,high,8.179899
9,case1,high,search,high,8.739000
9,case1,high,search,low,8.502050
9,case1,low,recharge,GOAL,0.000000
10,case3,START,N,high,0.000000
10,case3,high,search,low,9.951414
10,case3,low,search,low,1.106713
10,case3,low,search,GOAL,0.701378
11,case3,START,N,high,0.000000
11,case3,high,search,high,10.251576
11,case3,high,search,low,10.251576
11,case3,low,recharge,low,1.770357
11,case3,low,recharge,GOAL,1.944678
12,case2,START,N,high,0.000000
12,case2,high,search,low,6.629485
12,case2,low,recharge,GOAL,1.897000
13,case3,START,N,high,0.000000
13,case3,high,search,high,10.550737
13,case3,high,search,high,10.848901
13,case3,high,wait,low,1.698789
13,case3,low,recharge,GOAL,2.113189
14,case2,START,N,high,0.000000
14,case2,high,wait,high,1.413969
14,case2,high,search,low,6.629485
14,case2,low,search,low,0.370730
14,case2,low,wait,low,0.070730
14,case2,low,search,low,0.704387
14,case2,low,wait,low,0.134387
14,case2,low,search,GOAL,-0.066052
15,case3,START,N,high,0.000000
15,case3,high,wait,high,1.875419
15,case3,high,search,high,11.071779
15,case3,high,search,high,11.294100
15,case3,high,search,high,11.294100
15,case3,high,wait,high,2.057651
15,case3,high,search,high,11.294100
15,case3,high,search,high,11.294100
15,case3,high,search,high,11.294100
15,case3,high,search,low,11.294100
15,case3,low,recharge,GOAL,2.276083
16,case2,START,N,high,0.000000
16,case2,high,wait,high,1.532388
16,case2,high,wait,high,1.646860
16,case2,high,search,high,6.940720
16,case2,high,wait,high,1.766853
16,case2,high,search,high,7.173368
16,case2,high,search,high,7.405435
16,case2,high,wait,high,1.864304
16,case2,high,search,high,7.636921
16,case2,high,search,high,7.867829
16,case2,high,search,high,8.098159
