1,case1,START,N,high,0.000000
1,case1,high,wait,high,0.100000
1,case1,high,wait,high,0.198000
1,case1,high,search,high,1.215840
1,case1,high,search,low,1.494256
1,case1,low,recharge,GOAL,0.000000
2,case2,START,N,high,0.000000
2,case2,high,wait,high,-0.100000
2,case2,high,search,high,1.000000
2,case2,high,wait,high,-0.110000
2,case2,high,search,high,1.980000
2,case2,high,wait,high,-0.040600
2,case2,high,search,high,2.940400
2,case2,high,wait,high,0.098692
2,case2,high,wait,high,0.224055
2,case2,high,search,high,3.881592
2,case2,high,wait,high,0.318116
2,case2,high,wait,high,0.407474
2,case2,high,search,high,4.342776
2,case2,high,search,high,4.799348
2,case2,high,search,high,5.251355
2,case2,high,search,low,5.251355
2,case2,low,recharge,GOAL,0.700000
3,case3,START,N,high,0.000000
3,case3,high,wait,high,-0.100000
3,case3,high,wait,low,-0.490000
3,case3,low,recharge,low,-0.100000
3,case3,low,recharge,GOAL,0.610000
4,case1,START,N,high,0.000000
4,case1,high,wait,high,0.397740
4,case1,high,wait,high,0.577507
4,case1,high,wait,high,0.739297
4,case1,high,search,low,1.744830
4,case1,low,recharge,GOAL,0.000000
5,case2,START,N,high,0.000000
5,case2,high,search,high,5.698841
5,case2,high,search,high,6.141853
5,case2,high,wait,high,0.582774
5,case2,high,wait,high,0.749309
5,case2,high,wait,high,0.907518
5,case2,high,search,low,6.141853
5,case2,low,wait,low,-0.044000
5,case2,low,wait,low,-0.083600
5,case2,low,wait,low,-0.119240
5,case2,low,wait,low,-0.151316
5,case2,low,recharge,GOAL,1.330000
6,case2,START,N,high,0.000000
6,case2,high,wait,high,1.007717
6,case2,high,search,high,6.434241
6,case2,high,wait,high,1.112373
6,case2,high,search,high,6.724679
6,case2,high,wait,high,1.221285
6,case2,high,wait,high,1.326567
6,case2,high,search,low,6.724679
6,case2,low,search,low,0.306400
6,case2,low,search,low,0.582160
6,case2,low,search,low,0.830344
6,case2,low,search,low,0.942027
6,case2,low,wait,low,-0.140550
6,case2,low,recharge,GOAL,1.613500
7,case3,START,N,high,0.000000
7,case3,high,search,high,1.000000
7,case3,high,search,high,1.980000
7,case3,high,wait,high,-0.382600
7,case3,high,search,high,2.940400
7,case3,high,wait,high,-0.209108
7,case3,high,wait,high,-0.052965
7,case3,high,wait,high,0.087563
7,case3,high,search,high,3.410996
7,case3,high,wait,high,0.169625
7,case3,high,search,high,3.876886
7,case3,high,wait,high,0.266219
7,case3,high,search,low,3.876886
7,case3,low,search,low,0.248800
7,case3,low,search,low,0.472720
7,case3,low,wait,low,-0.051200
7,case3,low,search,low,0.674248
7,case3,low,recharge,GOAL,1.249000
8,case1,START,N,high,0.000000
8,case1,high,search,high,2.909934
8,case1,high,search,high,3.480834
8,case1,high,wait,high,0.891565
8,case1,high,search,low,3.480834
8,case1,low,recharge,GOAL,0.000000
9,case1,START,N,high,0.000000
9,case1,high,wait,high,1.036220
9,case1,high,search,high,4.046026
9,case1,high,search,high,4.605566
9,case1,high,wait,high,1.218632
9,case1,high,search,high,5.159510
9,case1,high,search,high,5.707915
9,case1,high,wait,high,1.436017
9,case1,high,search,high,6.250836
9,case1,high,search,high,6.609164
9,case1,high,wait,high,1.597727
9,case1,high,search,high,6.965103
9,case1,high,wait,high,1.763539
9,case1,high,search,high,7.318669
9,case1,high,search,high,7.669877
9,case1,high,search,low,7.669877
9,case1,low,recharge,GOAL,0.000000
10,case3,START,N,high,0.000000
10,case3,high,wait,low,0.102868
10,case3,low,wait,low,-0.046160
10,case3,low,recharge,GOAL,1.824100
11,case1,START,N,high,0.000000
11,case1,high,search,high,8.018745
11,case1,high,wait,high,1.951921
11,case1,high,wait,high,2.134024
11,case1,high,search,high,8.365287
11,case1,high,search,high,8.623460
11,case1,high,search,high,8.880343
11,case1,high,search,high,9.135941
11,case1,high,wait,high,2.288392
11,case1,high,search,high,9.390261
11,case1,high,search,high,9.643310
11,case1,high,wait,high,2.449048
11,case1,high,search,high,9.895094
11,case1,high,search,high,10.145618
11,case1,high,search,high,10.394890
11,case1,high,search,high,10.394890
11,case1,high,search,high,10.394890
11,case1,high,search,low,10.394890
11,case1,low,recharge,GOAL,0.000000
12,case1,START,N,high,0.000000
12,case1,high,wait,high,2.586386
12,case1,high,search,low,10.394890
12,case1,low,recharge,GOAL,0.000000
13,case2,START,N,high,0.000000
13,case2,high,wait,high,1.428340
13,case2,high,search,high,7.013181
13,case2,high,search,high,7.299760
13,case2,high,search,high,7.584428
13,case2,high,search,high,7.796506
13,case2,high,search,high,8.007523
13,case2,high,search,high,8.217486
13,case2,high,search,high,8.426398
13,case2,high,wait,high,1.536159
13,case2,high,search,high,8.634266
13,case2,high,wait,high,1.645440
13,case2,high,search,high,8.841095
13,case2,high,search,high,9.046890
13,case2,high,search,high,9.251655
13,case2,high,search,high,9.251655
13,case2,high,search,high,9.251655
13,case2,high,search,high,9.251655
13,case2,high,search,high,9.251655
13,case2,high,search,high,9.251655
13,case2,high,search,high,9.251655
13,case2,high,search,high,9.251655
13,case2,high,search,low,9.251655
13,case2,low,wait,low,-0.118983
