1,case2,START,N,high,0.000000
1,case2,high,wait,high,-0.400000
1,case2,high,search,low,1.600000
1,case2,low,recharge,GOAL,2.800000
2,case2,START,N,high,0.000000
2,case2,high,wait,high,-0.064000
2,case2,high,wait,high,0.137600
2,case2,high,search,high,5.536000
2,case2,high,wait,high,1.675520
2,case2,high,search,high,9.314560
2,case2,high,search,high,12.941978
2,case2,high,search,high,16.424298
2,case2,high,search,high,18.095813
2,case2,high,search,high,19.733896
2,case2,high,search,high,21.339218
2,case2,high,wait,high,4.981475
2,case2,high,search,high,22.912434
2,case2,high,search,high,24.454185
2,case2,high,search,high,25.965102
2,case2,high,wait,high,8.458899
2,case2,high,search,low,22.076081
2,case2,low,wait,low,0.608000
2,case2,low,wait,low,0.972800
2,case2,low,wait,low,1.191680
2,case2,low,search,low,1.808000
2,case2,low,wait,low,1.323008
2,case2,low,search,low,2.892800
2,case2,low,recharge,GOAL,4.480000
3,case3,START,N,high,0.000000
3,case3,high,wait,high,-0.400000
3,case3,high,wait,high,-0.640000
3,case3,high,search,high,4.000000
3,case3,high,search,high,7.840000
3,case3,high,search,low,6.304000
3,case3,low,recharge,GOAL,2.800000
4,case3,START,N,high,0.000000
4,case3,high,wait,high,1.485440
4,case3,high,wait,high,2.760704
4,case3,high,search,high,10.051840
4,case3,high,wait,high,4.875085
4,case3,high,wait,high,5.509399
4,case3,high,search,high,11.850803
4,case3,high,search,low,10.784643
4,case3,low,wait,low,0.608000
4,case3,low,wait,low,0.972800
4,case3,low,recharge,GOAL,4.480000
5,case2,START,N,high,0.000000
5,case2,high,search,high,23.634560
5,case2,high,search,high,24.652766
5,case2,high,search,high,25.657395
5,case2,high,search,high,26.648630
5,case2,high,search,high,27.626648
5,case2,high,search,high,28.591626
5,case2,high,search,high,29.543738
5,case2,high,search,high,30.483155
5,case2,high,search,high,31.410046
5,case2,high,search,high,32.324579
5,case2,high,search,high,33.226918
5,case2,high,search,high,33.894649
5,case2,high,search,high,33.894649
5,case2,high,search,low,31.308384
5,case2,low,search,GOAL,-1.064320
6,case2,START,N,high,0.000000
6,case2,high,search,high,31.995300
6,case2,high,search,high,32.675347
6,case2,high,search,low,30.211012
6,case2,low,recharge,GOAL,4.984000
7,case2,START,N,high,0.000000
7,case2,high,search,high,30.908902
7,case2,high,search,high,31.599813
7,case2,high,search,high,32.283815
7,case2,high,search,high,32.960977
7,case2,high,search,high,33.631367
7,case2,high,search,low,31.619706
7,case2,low,recharge,GOAL,5.387200
8,case3,START,N,high,0.000000
8,case3,high,wait,high,6.148755
8,case3,high,wait,high,6.660240
8,case3,high,wait,high,7.069427
8,case3,high,wait,high,7.396778
8,case3,high,search,low,10.234114
8,case3,low,recharge,GOAL,5.488000
9,case2,START,N,high,0.000000
9,case2,high,search,low,29.798008
9,case2,low,recharge,GOAL,5.709760
10,case3,START,N,high,0.000000
10,case3,high,wait,high,7.559563
10,case3,high,wait,high,7.559563
10,case3,high,wait,high,7.559563
10,case3,high,wait,high,7.559563
10,case3,high,search,high,12.029432
10,case3,high,wait,high,7.861819
10,case3,high,wait,high,8.123775
10,case3,high,search,high,13.202373
10,case3,high,search,high,14.359674
10,case3,high,wait,high,8.630433
10,case3,high,search,high,15.501545
10,case3,high,search,high,16.628191
10,case3,high,wait,high,9.341758
10,case3,high,search,high,17.739816
10,case3,high,search,high,18.836618
10,case3,high,search,high,19.648252
10,case3,high,search,high,20.451769
10,case3,high,search,high,21.247252
10,case3,high,search,high,22.034779
10,case3,high,search,high,22.814431
10,case3,high,search,low,21.426908
10,case3,low,search,low,2.775680
10,case3,low,wait,low,2.159360
10,case3,low,wait,low,2.871296
10,case3,low,wait,low,3.298458
10,case3,low,wait,low,3.426606
10,case3,low,wait,low,3.529125
10,case3,low,wait,low,3.611140
10,case3,low,search,low,3.608384
10,case3,low,recharge,low,5.178240
10,case3,low,recharge,GOAL,5.542592
11,case2,START,N,high,0.000000
11,case2,high,search,high,29.798008
11,case2,high,search,high,29.798008
11,case2,high,search,high,29.798008
11,case2,high,search,low,28.145270
11,case2,low,recharge,GOAL,5.967808
12,case1,START,N,high,0.000000
12,case1,high,wait,high,0.400000
12,case1,high,wait,high,0.784000
12,case1,high,wait,high,1.152640
12,case1,high,search,high,5.214950
12,case1,high,wait,high,2.968966
12,case1,high,search,low,4.728970
12,case1,low,recharge,GOAL,0.000000
13,case3,START,N,high,0.000000
13,case3,high,search,high,22.212639
13,case3,high,search,high,22.990513
13,case3,high,wait,high,10.376728
13,case3,high,search,low,21.590295
13,case3,low,search,low,4.284374
13,case3,low,search,low,4.825166
13,case3,low,wait,low,3.686578
13,case3,low,wait,low,3.686578
13,case3,low,search,low,5.257799
13,case3,low,wait,low,3.686578
13,case3,low,recharge,GOAL,5.736913
14,case2,START,N,high,0.000000
14,case2,high,search,low,26.643330
14,case2,low,search,low,0.622749
14,case2,low,wait,low,1.932612
14,case2,low,search,low,1.972405
14,case2,low,recharge,GOAL,6.174246
15,case2,START,N,high,0.000000
15,case2,high,search,high,27.230184
15,case2,high,search,high,27.812342
15,case2,high,search,high,28.389843
15,case2,high,search,high,28.962725
15,case2,high,search,high,28.962725
15,case2,high,search,low,27.410252
15,case2,low,search,low,3.089288
15,case2,low,wait,low,2.457454
15,case2,low,recharge,GOAL,6.174246
16,case2,START,N,high,0.000000
16,case2,high,search,high,27.990970
16,case2,high,search,high,27.990970
16,case2,high,search,high,27.990970
16,case2,high,search,high,27.990970
16,case2,high,search,high,27.990970
16,case2,high,search,high,27.990970
16,case2,high,search,high,27.990970
16,case2,high,search,high,27.990970
16,case2,high,search,low,26.762027
16,case2,low,search,low,3.684959
16,case2,low,search,GOAL,2.260298
17,case1,START,N,high,0.000000
17,case1,high,wait,high,3.883809
17,case1,high,wait,high,4.432715
17,case1,high,wait,high,4.762058
17,case1,high,search,high,7.040347
17,case1,high,wait,high,5.276909
17,case1,high,wait,high,5.688789
17,case1,high,search,high,9.299540
17,case1,high,search,low,8.239632
17,case1,low,recharge,GOAL,0.000000
18,case1,START,N,high,0.000000
18,case1,high,wait,high,6.234165
18,case1,high,wait,high,6.670466
18,case1,high,search,high,10.474839
18,case1,high,search,high,12.665342
18,case1,high,search,low,10.932274
18,case1,low,recharge,GOAL,0.000000
19,case1,START,N,high,0.000000
19,case1,high,search,low,10.007971
19,case1,low,recharge,GOAL,0.000000
20,case1,START,N,high,0.000000
20,case1,high,search,high,11.474531
20,case1,high,search,high,12.921537
20,case1,high,search,high,14.349250
20,case1,high,search,high,15.757927
20,case1,high,search,high,17.147821
20,case1,high,search,high,18.519184
20,case1,high,search,low,16.583292
20,case1,low,recharge,GOAL,0.000000
21,case3,START,N,high,0.000000
21,case3,high,wait,high,11.021091
21,case3,high,search,high,22.217572
21,case3,high,search,high,22.839832
21,case3,high,search,low,21.745703
21,case3,low,search,low,5.511855
21,case3,low,wait,low,3.686578
21,case3,low,recharge,GOAL,5.905325
22,case1,START,N,high,0.000000
22,case1,high,wait,high,7.904399
22,case1,high,search,high,17.962182
22,case1,high,search,high,18.982560
22,case1,high,search,low,17.484304
22,case1,low,recharge,GOAL,0.000000
23,case1,START,N,high,0.000000
23,case1,high,search,low,16.135874
23,case1,low,recharge,GOAL,0.000000
24,case3,START,N,high,0.000000
24,case3,high,search,high,22.371737
24,case3,high,wait,high,11.670169
24,case3,high,search,high,22.992763
24,case3,high,wait,high,12.312035
24,case3,high,search,high,23.608821
24,case3,high,search,low,22.465299
24,case3,low,recharge,GOAL,6.051281
25,case1,START,N,high,0.000000
25,case1,high,search,high,17.174515
25,case1,high,search,high,18.202770
25,case1,high,search,high,19.220742
25,case1,high,search,high,20.228535
25,case1,high,search,high,21.226249
25,case1,high,search,high,22.213987
25,case1,high,search,low,20.392588
25,case1,low,recharge,GOAL,0.000000
26,case2,START,N,high,0.000000
26,case2,high,search,low,25.615014
26,case2,low,wait,low,2.737370
26,case2,low,wait,low,2.979963
26,case2,low,wait,low,3.190211
26,case2,low,recharge,GOAL,6.174246
27,case3,START,N,high,0.000000
27,case3,high,search,high,22.982197
27,case3,high,search,high,23.495649
27,case3,high,search,high,24.005678
