1,case3,START,N,high,0.000000
1,case3,high,wait,high,-0.300000
1,case3,high,wait,high,-0.510000
1,case3,high,search,high,3.000000
1,case3,high,search,high,5.910000
1,case3,high,wait,high,0.938700
1,case3,high,wait,high,1.952790
1,case3,high,wait,high,2.662653
1,case3,high,search,high,8.732700
1,case3,high,search,high,11.470719
1,case3,high,search,high,12.798658
1,case3,high,search,high,14.106678
1,case3,high,search,high,15.395078
1,case3,high,search,high,16.664152
1,case3,high,search,high,17.914190
1,case3,high,search,high,19.145477
1,case3,high,search,high,20.358295
1,case3,high,search,high,21.552920
1,case3,high,search,high,22.729626
1,case3,high,search,high,23.888682
1,case3,high,search,high,24.649795
1,case3,high,wait,high,4.514869
1,case3,high,search,high,25.403297
1,case3,high,search,high,26.149264
1,case3,high,search,high,26.887772
1,case3,high,wait,high,6.383282
1,case3,high,search,high,27.618894
1,case3,high,search,high,28.342705
1,case3,high,search,high,29.059278
1,case3,high,search,high,29.768685
1,case3,high,search,low,27.836034
1,case3,low,recharge,GOAL,2.100000
2,case1,START,N,high,0.000000
2,case1,high,wait,high,0.300000
2,case1,high,search,high,3.681000
2,case1,high,search,high,7.170570
2,case1,high,search,high,10.555453
2,case1,high,wait,high,3.359972
2,case1,high,wait,high,5.501953
2,case1,high,wait,high,7.001339
2,case1,high,search,low,8.588817
2,case1,low,recharge,GOAL,0.000000
3,case1,START,N,high,0.000000
3,case1,high,search,high,11.931153
3,case1,high,wait,high,7.711844
3,case1,high,wait,high,8.315773
3,case1,high,wait,high,8.829113
3,case1,high,search,high,13.552185
3,case1,high,wait,high,9.484291
3,case1,high,wait,high,10.041192
3,case1,high,search,high,15.148902
3,case1,high,wait,high,10.730115
3,case1,high,search,high,16.721669
3,case1,high,wait,high,11.528023
3,case1,high,wait,high,11.980171
3,case1,high,wait,high,12.387104
3,case1,high,search,high,17.754452
3,case1,high,search,high,18.776908
3,case1,high,search,high,19.789139
3,case1,high,search,low,18.210225
3,case1,low,recharge,GOAL,0.000000
4,case3,START,N,high,0.000000
4,case3,high,search,low,26.190081
4,case3,low,search,low,1.167000
4,case3,low,search,low,1.983900
4,case3,low,recharge,GOAL,3.570000
5,case3,START,N,high,0.000000
5,case3,high,search,high,26.743656
5,case3,high,search,low,25.278857
5,case3,low,recharge,GOAL,4.599000
6,case2,START,N,high,0.000000
6,case2,high,wait,high,-0.300000
6,case2,high,wait,high,-0.510000
6,case2,high,search,high,3.000000
6,case2,high,search,high,5.910000
6,case2,high,search,low,5.337000
6,case2,low,recharge,GOAL,2.100000
7,case2,START,N,high,0.000000
7,case2,high,search,high,8.176890
7,case2,high,wait,high,1.550760
7,case2,high,search,high,10.931583
7,case2,high,search,high,13.603636
7,case2,high,search,high,14.899581
7,case2,high,wait,high,3.179590
